foundation_id,ein,organization_name,tax_period_begin,tax_period_end,address_line1,address_line2,city,state,zip,phone,website,formation_year,legal_domicile_state,total_assets_boy,total_assets_eoy,total_liabilities_eoy,net_assets_eoy,fair_market_value_eoy,total_revenue,total_expenses,investment_income,distributable_amount,total_distributions,undistributed_income,is_private_operating_foundation,is_501c3,mission_description,leader_ids,source_file
68d55d3b-3582-4b62-bdbb-86664967fc0a,800756295,Community Assistance & Support Service Inc,2024-01-01,2024-12-31,3399 Oakham Mount Dr,,Triangle,VA,22172,,,,,0,0,0,,0,,,,,0,,false,,,"[""d79b888e-c9cc-4e12-88f6-8973e03eb2fd"", ""1b113d35-c70e-4d47-adb3-4503736a8af7"", ""f587cc9e-be8c-40b9-a158-a9c56268476a""]",202510229349100501_public.xml
fec102bf-c21d-4fc5-9a4b-fa622c347a1f,991752911,Asian Association of Community Wellness,2024-01-30,2024-08-31,2020 123RD STREET 2020 123RD ST,,Queens,NY,11356,,,,,0,5330,0,,5330,,,,,500,,true,,,"[""633a56d9-23f9-4b7d-8ad8-7e260e7aa6b2"", ""08b0839c-3bb1-49c6-a517-10e9b67b70b0"", ""c7cc1994-b397-4979-8de2-878f8c239c0a""]",202510229349100506_public.xml
a5f4da73-1ecd-4550-b2f1-222f2f5a3eff,770528976,CAROL I ARNETT CHARITABLE FOUNDATION,2024-01-01,2024-12-31,617 Alberta Ave,,Sunnyvale,CA,94087,4085806401,,,,9743,13145,0,,13145,,,,,11323,,false,,,"[""6274a2d6-f376-497e-9329-e00278c31460"", ""40983b3d-3b0b-4353-bf97-5f4aae6a9d69""]",202510229349100511_public.xml
94c96fc9-b42b-4bfc-9f79-52142beceb51,472531760,NDPonics 501c3,2023-05-01,2024-04-30,PO Box 1475,,Lexington,VA,24450,4104336830,,,,2914801,3463114,0,,379604,,,,,320715,,false,,,"[""5fbebb5a-eaf6-454b-ac7f-8c10d5457be4"", ""a5f6b8d2-6dad-43f0-8954-4158173eb793"", ""8014e909-d22f-42f8-9814-dcacca14cc47"", ""59fcfe5d-6c75-45de-9b4f-4aa16259beeb""]",202510229349100516_public.xml
3cfe1dea-4535-4072-ad35-983b6dd0b755,412191002,THE FRANCES AND JOHN WAHL FOUNDATION,2024-01-01,2024-12-31,C/O GREGORY WAHL 937 E MICHIGAN AVE,,PHOENIX,AZ,850226029,,,,,1789462,1824759,0,,2330461,,,,,27500,,false,,,"[""34089347-9822-460f-98fe-fe5c463ef08a"", ""e93b94c4-ae7b-4f06-afec-e6cb3ef12374"", ""fdf879be-06e5-49ad-90bd-460fca16efc3"", ""6ad8422d-0fa0-4275-a1d0-4e9084736851"", ""2f949b50-cccd-49bd-a0de-c884cb501370""]",202510229349100601_public.xml
166c3e09-ab72-449d-8019-797e033aa97a,912163497,PEI FAMILY FOUNDATION,2024-01-01,2024-12-31,10266 Rio de Thule Lane,,Las Vegas,NV,89135,4085806401,,,,838182,792427,0,,1829539,,,,,57675,,false,,,"[""3039f1cd-8337-4894-ac04-f0ae0eec3c16"", ""08e79ae1-a41a-4238-a465-09bf2128d508""]",202510229349100606_public.xml
bf8a3eb6-6863-43a3-8b60-6cdaca4afddf,990705196,Hearts for Harper,2024-01-01,2024-12-31,5806 66th St S,,Fargo,ND,58104,,,,,2574,3012,0,,0,,,,,692,,true,,,"[""2e890e7e-fa58-4751-8a9d-9ef5e1559bd2"", ""9d1c5b17-afef-4c92-b7e7-813c28e8248c""]",202510229349100611_public.xml
c053662c-a039-4e59-94d1-31f45d76b179,464152689,AZELORA FOUNDATION,2024-01-01,2024-08-19,236 W PORTAL AVE 550,,SAN FRANCISCO,CA,941271423,,,,,36378,0,0,,0,,,,,36378,,false,,,"[""b0fc9496-d514-42dd-9113-7b0f5b50800f"", ""6581e971-ce06-413a-8c19-d3e72b11674b"", ""9e85ea38-2a6e-4525-a03e-112796e0a21d"", ""e0649dbd-ee01-4f6c-8e94-392fd110ad66""]",202510229349100616_public.xml
a1bac7c7-cf34-4ae9-bfcb-73a17c0b587f,770567333,Sauver Ranch,2023-12-01,2024-11-30,25455 John Steinbeck Trail,,Salinas,CA,93908,8313755166,,,,175648,158224,0,,199451,,,,,262504,,true,,,"[""b7d84f60-bd09-41a8-a208-25ceb5fe6467"", ""f57e97da-ab0b-4b13-856d-2e39ef6e1f64"", ""f5d6893c-f530-461f-83a5-31f3634db7d7"", ""b85407ba-de6d-4165-9ac4-4b2077e81987""]",202510229349100621_public.xml
a62e5315-1fb7-4cd8-abec-8dabee77fe1f,853239819,ANTHONY C LAM AND FAMILY FOUNDATION,2023-09-01,2024-08-31,49 SHOWERS DRIVE A240,,MOUNTAIN VIEW,CA,94040,4085309988,,,,213595,407003,4036,,407003,,,,,7973,,false,,,"[""c23f6430-d8c9-4bb2-9d6d-6cf0e05099ac"", ""2493b2b7-dff0-471f-b017-b6b0b162792e"", ""7fa031f2-bc12-4d90-a48d-8ab525072ac8""]",202510229349100626_public.xml
4c00d71b-4b9a-4c2a-a81d-ab1715c104af,844099963,JOCO ANGELS OPIOID AWARENESS AND SUPPORT,2024-01-01,2024-12-31,PO Box 437,,Princeton,NC,27569,,,,,10742,5144,0,,0,,,,,25541,,true,,,"[""5f2d3f5e-3748-4907-9e80-e740dfcfc88a"", ""03ddf1e9-fc1d-4b96-99cf-55b8feb8e917"", ""53f617be-1434-47e2-a0d3-79fec1cf9411"", ""be64112b-3359-4e7e-84d0-4b252d1dbdfe""]",202510229349100701_public.xml
ac752e4e-4cbd-432d-9e26-d633c1328519,474166071,WHOLEMINDESIGN STUDIO FOR TEACHING AND LEARNING,2024-01-01,2024-12-31,200 ORCHARD HILLS DR,,ANN ARBOR,MI,481041830,,,,,17951,20803,0,,20803,,,,,0,,false,,,"[""fda28f8f-3aa8-4129-94c2-9bfdabd04d6f"", ""26bec2c4-e056-48d5-ac7a-043dc0ba8ab1""]",202510229349100706_public.xml
a9f1394e-674f-44e9-a5cd-b91178f16d6b,862246164,EAST LONGMEADOW RECREATION FOUNDATION,2024-01-01,2024-12-31,328 NORTH MAIN STREET,,EAST LONGMEADOW,MA,01028,,,,,4667,1997,0,,1997,,,,,3156,,true,,,"[""63d97c14-0fa0-4bf0-983e-131d81e66f27""]",202510229349100711_public.xml
e0f622a9-1dc8-4d7c-9ef3-49a8f6872896,882612130,LOUISIANA HEROES SCHOLARSHIP FOUNDATION,2023-01-01,2023-12-31,9284 LINWOOD AVE,,SHREVEPORT,LA,71106,3182261040,,,,5,1005,0,,1005,,,,,12500,,0,,,"[""f30b2469-e1c4-4e1a-a2b1-18a11f89c05b"", ""cd52ec3b-025a-44e5-91a8-5557f9a532a3"", ""985ad286-7510-4a3b-abc6-27295a67e6bf"", ""f40c6332-0db7-46ca-8f12-54d40a20663d"", ""b474396a-8b96-4621-b405-271a72f5c00f""]",202510229349100716_public.xml
0012dc11-a021-43e0-81a4-1a4a5b7348b0,347215837,JOHNSON HENRIETTA W SUCC TUA,2023-10-01,2024-09-30,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,,782891,768734,0,,940530,,,,,36915,,false,,,"[""97a6cec9-8f68-4ab1-bc4b-631dc573d404""]",202510229349100721_public.xml
b929ebc6-a298-461e-bbfc-4742610e0da7,256196088,FREDERIC W SEVEN TRUST UNDER WILL,2023-10-01,2024-09-30,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,,709762,669569,0,,807365,,,,,66005,,false,,,"[""b00f0cb3-1312-4f38-bef0-2e5e3ceff6b0""]",202510229349100726_public.xml
5109373e-808d-4e5a-bff9-8dd42edac461,203450384,THE CARL H GRISHAM & LAURA ESTELLA,2023-01-01,2023-12-31,600 UNIVERSITY PARK PLACE 501,,BIRMINGHAM,AL,35209,2059794100,,,,2177937,2156608,0,,3053455,,,,,94012,,0,,,"[""8faa4536-3a6c-4d94-9ed2-40217a1c9ce3"", ""4ad00000-0a24-4db2-95b1-b4c69f7763bf"", ""3fbcf616-8acf-431d-97ef-a1ea771f5ac3""]",202510229349100731_public.xml
88e9d503-8927-409b-aae8-bc41e1c7f2e6,731663290,ROSEMARIE BECK FOUNDATION,2023-11-01,2024-10-31,34 REGENT STREET C/O DORIA HUGHES,,CAMBRIDGE,MA,02140,5164969500,,,,1916307,1872605,0,,2066628,,,,,56358,,false,,,"[""bd43f2a4-9fd5-4cb5-bee7-d271ef25fada"", ""b74ad6db-f665-40a7-8dba-d4ca378ec3fd"", ""d7182d66-cc3a-4a41-8ed6-ffa63c155494"", ""a1774a30-0571-490a-9008-c35a2adf455d"", ""e04867b2-fcd3-4b44-917a-f276f5f5ba5b""]",202510229349100801_public.xml
03bef80c-aefa-4cf2-a7df-499ca5a0fc39,137049647,MORNINGSTAR FOUNDATION EXEMPT CHARI,2023-09-01,2024-08-31,5 SHALVAH PLACE,,MONSEY,NY,10952,2122211140,,,,15840,15517,0,,15517,,,,,59548,,false,,,"[""ace8fdcf-1191-40db-84cc-c2f1b53cb257"", ""df3a25a9-fade-4327-9f4a-f01247216d95""]",202510229349100806_public.xml
39c2b2ee-033a-4a7c-9f76-2baab8223abe,256415097,FOX RUBYE O TUW,2023-10-01,2024-09-30,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,,321615,316970,0,,387106,,,,,15253,,false,,,"[""c5da033c-88d1-4f5d-8402-aef0ad01bb76""]",202510229349100901_public.xml
b8a93570-7c60-4f56-aa57-8cce927d356e,386177355,MONROE CATHOLIC CENTRAL SCHOLAR,2023-10-01,2024-09-30,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,,1026070,1026174,0,,1215262,,,,,63550,,false,,,"[""cd368f3e-b4e1-4253-849a-692581e2a8cc""]",202510229349101001_public.xml
a4c9bd92-ef95-46dd-bd16-0daa8703aafc,760747602,THE VON GONTARD FAMILY FOUNDATION,2023-10-01,2024-09-30,9909 CLAYTON ROAD SUITE 210,,SAINT LOUIS,MO,631241120,3149611600,,,,2534032,2563348,0,,5617153,,,,,213500,,false,,,"[""e4e963c8-9c4c-426e-a412-43eb578a133b""]",202510229349101006_public.xml
d2ab8fa4-12c8-498d-a4df-6bd80fcc30b6,742939405,Alice Suzanne Hamilton Charitable,2023-07-01,2024-06-30,4950 S Albion Street,,Cherry Hills Village,CO,80121,3037589167,,,,761971,1103321,0,,1580499,,,,,75000,,false,,,"[""0f67073f-c21b-46df-9c31-26190358c733"", ""8040df34-7809-4164-bde3-77fc68d03c59"", ""d2cf1ff8-b700-46ea-ad29-19bae7c633d7""]",202510229349101101_public.xml
dd0ede2d-525a-44ef-ab00-4c954ab54641,833049680,The Moyer Family Foundation,2023-01-01,2023-12-31,Foundation Source 501 Silverside Rd,,Wilmington,DE,198091377,8008391754,,,,596727,2036726,0,,2072906,,,,,595376,,false,,,"[""b8908ee1-ac58-41ad-80e3-697e0196c3c9"", ""d9ec10d7-a5c8-48e3-9184-a7214252b9c4"", ""565e06f3-1185-4223-a240-0fcdbf98c2e4"", ""59f49bb1-02a1-43ea-bd69-2d7b5b2fe8cc""]",202510229349101106_public.xml
0e1c646e-7af1-488d-b9c5-272711dd9e6f,873400887,BGESH FOUNDATION,2024-01-01,2024-12-31,21943 DIAMOND CHASE SUITE 200,,SAN ANTONIO,TX,78259,2107359101,,,,8577,58286,0,,58286,,,,,750,,false,,,"[""9191ab11-bf73-417f-bad3-a6edfc0b2182"", ""482a2ea1-387e-43cf-bfa3-aa5661f95c3d"", ""ce3873ae-2562-4051-9091-227ceb6b900e""]",202510229349101201_public.xml
9938d335-fecb-4527-83aa-de967f9cc0cf,136144182,WEISSMAN FOUNDATION INC,2023-12-01,2024-11-30,655 THIRD AVENUE 1400,,NEW YORK,NY,10017,2128679630,,,,42212,46608,0,,46608,,,,,0,,0,,,"[""da669c6f-d211-4b7c-afaa-2c0d1d7202cc""]",202510229349101301_public.xml
779b68a9-360b-4957-a761-758f0682bf24,834221244,YOUNG ANGELS CORPORATION,2024-01-01,2024-12-31,12284 Country White Circle,,Tampa,FL,33635,,,,,1068,0,0,,0,,,,,10920,,true,,,"[""fd4eb46d-3890-4b1a-a3e9-1f57d6b14e7a"", ""fb79242b-f858-4491-96a3-263ec49cb6f9"", ""86adb55d-d2a4-4012-934b-253d328f4400"", ""8dab5967-8591-4abe-98db-96e6d710bd04"", ""66963009-359e-41c0-9da1-708452d74dce"", ""0c9bbec6-d0a5-49fa-96f4-b6a779ebc0c8"", ""6d4d3eaf-3ac9-436e-8590-a69e36cfc8b7""]",202510239349100001_public.xml
2fd29a76-230c-46c3-83f3-76cf60d2ee3f,356056262,POND FOUNDATION INC,2023-11-01,2024-10-31,2704 BIRCHWOOD DR,,MISHAWAKA,IN,46545,7722874480,,,,1144472,1162260,0,,1483234,,,,,63131,,0,,,"[""d715b654-392c-4d2b-84cd-ccbd65565efc"", ""51c56051-3269-40ea-92b0-fa4afee6e75e"", ""30081331-2506-4c2b-bc6f-b04ac635d9a4"", ""6eef7ca2-eef2-43a7-bd91-368f567c8645""]",202510239349100006_public.xml
bed0d822-db76-49ab-b83b-168f58453c9c,916233702,TRAPHAGEN D H MEMORIAL FUND,2023-11-01,2024-10-31,PO BOX 653067,,DALLAS,TX,752653067,,,,,1739339,1757919,0,,2159257,,,,,92908,,false,,,"[""ee830eee-ec45-42f1-9e1e-4258f29310d5""]",202510239349100011_public.xml
92350b82-0757-4020-b7b9-315a5264fdd4,411864240,DOUGHTY FAMILY FOUNDATION,2024-01-01,2024-12-31,5321 CHATEAU PL,,MINNEAPOLIS,MN,554171823,,,,,126449,0,0,,0,,,,,14635,,false,,,"[""c453a3aa-d1d7-4884-95fa-3de2dfc8bc02"", ""eae4ead2-24c3-416d-8a03-939429952c16"", ""ec67ed72-490c-4f5c-afa9-cf45df19db01""]",202510239349100101_public.xml
c3f9b17a-7e79-4723-83bc-126f017d5623,372002172,TEEEM INC,2023-07-01,2024-06-30,310 PASSAIC AVENUE 301,,FAIRFIELD,NJ,07004,9738089500,,,,8696449,15843761,0,,20446072,,,,,842521,,0,,,"[""23bfa9d8-a291-45eb-a597-d5db592ffdcb"", ""9cd9baa6-6136-4063-a356-47872ecfcd4e"", ""9fc0fde8-6c1f-4fef-a7af-66558dd1fca4"", ""2baccf61-5a45-428a-ab84-897aa4dd7eb9""]",202510239349100106_public.xml
234f62a8-3254-48a3-b2bd-c184077eaf21,133015418,THE RING FOUNDATION INC,2023-06-01,2024-05-31,437 MADISON AVENUE - 3301,,NEW YORK,NY,10022,2018181515,,,,5181476,5286556,0,,3467075,,,,,1880,,false,,,"[""6018c9fe-ec9b-4efd-8e18-45609d3e39bd"", ""306e7dfa-7a7f-42f1-85e4-c361c741a20b""]",202510239349100111_public.xml
da84d1a3-043e-4a55-b9d4-426c3b128baa,046008443,BERNARD W DOYLE TRUST,2023-10-01,2024-09-30,PO BOX 653067,,DALLAS,TX,752653067,,,,,2622825,2531618,0,,3520748,,,,,155369,,false,,,"[""c7f29c03-5367-4efd-933f-188037e18d7b"", ""40c09f66-82fa-4aee-8613-71616ce05286""]",202510239349100116_public.xml
d252e147-21d7-4e26-95db-5c62c9d4f324,061157320,The Zachs Family Foundation Inc,2023-07-01,2024-06-30,40 Woodland Street,,Hartford,CT,06105,8609161724,,,,29455054,29966308,0,,35465663,,,,,1514270,,false,,,"[""d149fe6b-e001-427a-b7f3-20f66f78d46c"", ""e92b2bce-9fa0-4a35-a690-a18b92b7f762"", ""dc356fb3-71a3-4bbb-b29b-ea4a574d0bed"", ""2f4c976e-069c-4e7d-a8b3-15ebb52d9c28""]",202510239349100121_public.xml
3421973c-2626-46a3-8575-82945000e71f,880718222,Shelter Island For All Inc,2024-01-01,2024-12-31,PO BOX 1355,,Shelter Island Heights,NY,11965,4155252807,,,,21812,20590,0,,0,,,,,,,false,,,"[""f5f51296-37cb-4524-af9a-89fa5df3412a"", ""3e050c67-4a99-492f-a954-9855f13a16c3"", ""82bd5a2d-e9e8-4397-a0a9-e28fa5e7513b""]",202510239349100126_public.xml
18f9e94b-2d54-4bbc-8fdd-dd0f27306db7,830801664,ACT ON ALZHEIMERS LAKES AREA,2024-01-01,2024-12-31,231 W BROADWAY AVE STE 1,,FOREST LAKE,MN,550252712,,,,,3334,2625,0,,2625,,,,,1613,,false,,,"[""a3f7d54d-b48e-485e-9590-44a9586944b6"", ""6b1a1f90-0bcd-4dba-86e7-d217a724a26d"", ""8912cbdd-dbe3-420a-b1c4-81db83ad8cd1""]",202510239349100201_public.xml
fc3ba1b7-8097-4992-8316-7f4d4622a3c1,821984948,THE ANIKSTEIN FAMILY FUND INC,2023-01-01,2023-12-31,1 DOVERTON DRIVE,,GREENWICH,CT,06831,6319305000,,,,1715612,2478572,0,,2774204,,,,,114450,,0,,,"[""dd9a1749-069c-4507-9660-d5dd1bd60dd8"", ""dcdc7780-b668-481f-9a73-2b4df31dbdc7""]",202510239349100206_public.xml
b8f7fbb0-0563-49ac-bb37-b415c8a0b47c,416175293,THE JAMES R THORPE FOUNDATION,2023-12-01,2024-11-30,1818 OLIVER AVENUE SOUTH,,MINNEAPOLIS,MN,55405,6517748785,,,,6668658,6599228,0,,8480334,,,,,428633,,false,,,"[""2c75d4cb-1b1e-4e9d-9756-f3891bf1ccef"", ""73cf8b41-03d9-478b-8d7a-b1c11d76667b"", ""6b0b6dac-2d8a-4e1d-9888-1d1044815661"", ""e61863d8-fbaf-47c6-84ec-ed4996f7f9f3"", ""67e2b2ed-93a4-4324-8e53-19e16467baef"", ""b7f317ac-8989-4a4f-98bd-43d8833ce496"", ""d642139d-d491-4921-b926-ebf252c5919b"", ""fd9a5baf-6a6b-4991-8186-7570748078c6""]",202510239349100211_public.xml
b9512825-9cf3-4d6c-82e8-8ca82e2f87a0,596253476,CO TUA WELSH CHARITABLE TRUST,2023-11-01,2024-10-31,PO BOX 653067,,DALLAS,TX,752653067,,,,,1220362,1233553,0,,1445565,,,,,63263,,false,,,"[""14527820-2e97-42a4-a928-3026aa568fc4"", ""6da22b3f-ac39-4d03-98bc-13e71bb67517"", ""99a3ede2-82b6-4354-9748-fb8d826ff085""]",202510239349100216_public.xml
58ba4af9-3dfe-45e8-968a-c5ef99675c4e,854391962,MISSION MAGNET INC,2024-01-01,2024-12-31,920 ANCHORAGE RD,,TAMPA,FL,336025754,,,,,0,0,0,,0,,,,,0,,false,,,"[""ee320941-5329-476c-83d7-36e62af0c510"", ""2afcb6d6-6182-443d-9fc4-b59340691336"", ""7a8ba73b-bb5a-4ea4-bf22-426f83737391"", ""976907d6-98a9-4682-8813-06aab2c640db""]",202510239349100301_public.xml
2f84aba7-700f-4015-a1e6-509e726c8924,261879651,Frank Lockwood Foundation,2023-02-01,2024-01-31,14239 Indian Wells Drive,,Houston,TX,77069,7136220016,,,,20,20,0,,0,,,,,0,,false,,,"[""0ba3564d-adcf-487c-bb75-c4488a4fe29a"", ""0d9ac0bf-700d-491e-b517-f5accaaddf85"", ""9da49dbc-752f-49d4-908a-8e55777e5273"", ""81af0ccf-7ad3-4e3d-84d0-76ef7c5bec1f""]",202510239349100306_public.xml
c6b11eca-99ea-4c40-9d67-2991f610726a,066079664,HARPER GRETCHEN B TUW CT HUMANE,2023-10-01,2024-09-30,PO BOX 653067,,DALLAS,TX,752653067,,,,,457669,457190,0,,571677,,,,,26411,,false,,,"[""f3378057-bd17-4bfd-bf99-311b7ef3126c""]",202510239349100311_public.xml
51ef5f63-6987-42ef-b4f5-79f4ff293e6f,046741222,RICHARD D CARMEL TUA,2023-10-01,2024-09-30,PO BOX 653067,,DALLAS,TX,752653067,,,,,807249,799330,0,,942104,,,,,45000,,false,,,"[""5d1a45e4-8edc-4c55-aaed-4f0732793a58""]",202510239349100316_public.xml
16c5933a-3b3e-4e4d-bb7f-c105a6184ee8,566072979,TR UW HARRY WINKLER RESIDUARY TR,2023-12-01,2024-11-30,PO BOX 653067,,DALLAS,TX,752653067,,,,,1282051,1335693,0,,1659910,,,,,69608,,false,,,"[""ebe94094-2693-402e-9582-f91327f487ab""]",202510239349100321_public.xml
214d0c69-96a0-4285-b3d1-80b3055c0409,264092859,MONTGOMERY FAMILY FOUNDATION TRUST,2023-09-01,2024-08-31,137 Casa Circle,,Jupiter,FL,33458,,,,,1061,1067,0,,1067,,,,,0,,false,,,"[""79257309-71df-4461-85e6-73a89c4345bb""]",202510239349100401_public.xml
b1f6c125-85ce-456c-9036-1454f72f5452,472904502,BOW SEAT OCEAN AWARENESS PROGRAMS INC,2023-01-01,2023-12-31,CO PAUL MCCOY 31 ST JAMES AVE 74,,BOSTON,MA,02116,5618056550,,,,20814,40477,0,,40477,,,,,439008,,1,,,"[""6f576745-7a94-4150-8089-3d14b13afb04"", ""057b723a-4f75-4d30-9611-eed30e413f7f"", ""7a301276-2e9f-4915-9556-7b002a96ec21"", ""1690d9b0-8fc5-47c1-bf93-44980a22ffe1""]",202510239349100406_public.xml
6af72e3d-5397-404d-9e79-c47f71e095d6,066127433,WOOSTER MARY MCC TR UW ESW FD ART1,2023-11-01,2024-10-31,PO BOX 653067,,DALLAS,TX,752653067,,,,,661635,667485,0,,813193,,,,,39237,,false,,,"[""54c20707-7228-4e31-b4af-cada3b35ca62""]",202510239349100411_public.xml
d8c7313a-b5d3-4cae-921d-4c9750596497,884420046,Persaud Foundation,2023-09-01,2024-08-31,20239 Arminta Street,,Winnetka,CA,91306,,,,,349,368,0,,368,,,,,0,,false,,,"[""0c14d27e-86a5-490a-9d5c-af6467f1e824"", ""98c8b683-ada9-4fcf-bba3-b0144f9f78f4"", ""323c4477-3841-4dc9-ac8e-5c600bd0db9e""]",202510239349100501_public.xml
94d8593a-e0a1-4465-9eae-49e683cab81b,222672246,THE GERSHON BENJAMIN FOUNDATION INC,2024-01-01,2024-12-31,156 HUNNICUTT DRIVE,,MOUNTAIN REST,SC,29664,2292737211,,,,360039,358700,47500,,358700,,,,,1339,,true,,,"[""5bfc41fd-1f5a-422e-8636-435688fbccbb"", ""39c7f1e9-9e54-47e8-b473-853c29bde43c""]",202510239349100506_public.xml
274fc22e-728c-43ff-a84d-96d9a53ab849,046033568,FLORENCE J TRYON TUW,2023-11-01,2024-10-31,PO BOX 653067,,DALLAS,TX,752653067,,,,,374875,377927,0,,458945,,,,,22053,,false,,,"[""ef3c60dc-7cc3-4248-adfa-27913085c7ee""]",202510239349100511_public.xml
b2199b51-a5e2-4fe5-bed9-4fd227282e05,546937772,TUA MINNIE DENSLOW CHARITABLE,2023-04-01,2024-03-31,PO BOX 653067,,DALLAS,TX,752653067,,,,,258844,255163,0,,304354,,,,,11620,,false,,,"[""9cdfd00a-e106-44aa-90ac-ea9eeb3603e7""]",202510239349100516_public.xml
54933500-f7f0-444c-b258-f637519db35e,822080419,DEVELOPMENTAL DISABILITIES- PRACTICE-BASED RESEARCH NETWORK,2023-07-01,2024-06-30,1086 MONTCLAIR CIR,,WESTLAKE,OH,441451448,,,,,13001,13001,0,,13001,,,,,0,,false,,,"[""42b16510-a315-41f7-ba17-82b0de88065f"", ""c73b9b0a-50b2-4d15-977b-6e39b949416a"", ""193e71de-8757-4ae7-add9-5c557ed31000"", ""175be6c5-0c2d-425c-90bc-33d9583a51ef""]",202510239349100601_public.xml
a444ce06-d47c-46ad-a3b3-e5f993d45e5d,066125141,CAMP JOHN S TR UW M J CAMP FD,2023-11-01,2024-10-31,PO BOX 653067,,DALLAS,TX,752653067,,,,,120887,121579,0,,149997,,,,,6686,,false,,,"[""8120f832-e22e-44f8-8437-c15d113d6217""]",202510239349100606_public.xml
e536c2d7-9a84-4b0e-b1b6-f89ee77a4c07,046020426,CHARLES G PRINGLE FOUNDATION,2023-11-01,2024-10-31,PO BOX 653067,,DALLAS,TX,752653067,,,,,2792391,2843388,0,,3406689,,,,,161122,,false,,,"[""7f9c8b3c-b106-460f-ae4e-195cf95e3f7c"", ""a81e7345-6b37-4de7-8db8-3ec3c332e76e"", ""cfcfb6ea-546a-4bd2-ba73-4c5d9fd52f87"", ""58d534e4-c28c-4a83-8a9c-41c8562a8562""]",202510239349100611_public.xml
40610750-b9b4-4839-9cb5-990876c554e5,883633423,Ridgefield Community Sports Events Inc,2023-07-01,2024-06-30,36 REMINGTON RD,,RIDGEFIELD,CT,06877,,,,,9111,14627,0,,14627,,,,,0,,true,,,"[""87ee42bb-d512-460f-a48a-64d532fd6b30""]",202510239349100701_public.xml
be683313-1632-4cb1-af74-b51704b91be2,883432803,The Pace Family Foundation Inc,2023-01-01,2023-12-31,2859 Paces Ferry Road SE Ste 1140,,Atlanta,GA,30339,8282542254,,,,140000,122400,0,,122400,,,,,592600,,false,,,"[""7182b730-12ff-46b6-aafb-ed0231a0a9fc"", ""e11f6a04-e3e8-4997-9e28-1e09d27b031d"", ""0b4733ce-9d31-4079-972c-9a1278d15ed8"", ""4c2e1a70-85a2-458b-b7e5-5da392844f5a""]",202510239349100706_public.xml
a8a80a12-4d11-4ecf-8792-86f23ebf66ff,066026013,HAWLEY M UW FBO CT HUMANE SOC,2023-11-01,2024-10-31,PO BOX 653067,,DALLAS,TX,752653067,,,,,138239,140409,0,,171855,,,,,6395,,false,,,"[""9a1cd388-933a-4c0b-8483-6de73ebfa8b6""]",202510239349100711_public.xml
34f99700-8214-415d-ab0a-9c1d4bf8fbb7,046033567,TRUST UW OF ELIZABETH B SMITH,2023-11-01,2024-10-31,PO BOX 653067,,DALLAS,TX,752653067,,,,,220170,220892,0,,268368,,,,,12150,,false,,,"[""56cc8b19-7e67-42fc-9628-37b1797e28f6""]",202510239349100801_public.xml
6eead07c-1617-4627-aedb-8aec8ff6e3a7,046953955,GRACE HEWETT CHARITABLE TRUST,2023-10-01,2024-09-30,PO BOX 653067,,DALLAS,TX,752653067,,,,,518509,519232,0,,660559,,,,,29743,,false,,,"[""8024f771-1f5f-4d3c-8d53-28aca82d4fb0""]",202510239349100806_public.xml
77c5a253-43b2-4974-8e16-d4fe8c106a08,066138009,TERRY LE EST TR ST F HSP FR BED,2023-11-01,2024-10-31,PO BOX 653067,,DALLAS,TX,752653067,,,,,125363,127859,0,,156331,,,,,5779,,false,,,"[""ac8e9cb1-c3c5-4ea1-8633-b82b5f6af42b""]",202510239349100851_public.xml
e3e53dcd-e612-461d-8f22-30577baa0b67,486203686,IR TUI MARY SELLARS FBO KS UNIVERSITY,2023-11-01,2024-10-31,PO BOX 653067,,DALLAS,TX,752653067,,,,,308294,312411,0,,377056,,,,,16305,,false,,,"[""30086f21-508a-4f06-a27d-c4055a6e1060""]",202510239349100856_public.xml
e58fa4ea-090f-4cfe-b871-76ecfb5c02d7,471797958,VEDANTA CHARITABLE FOUNDATION,2023-09-01,2024-08-31,3017 DOUGLAS BLVD STE 300,,ROSEVILLE,CA,95661,9165641600,,,,1737234,2002293,0,,2002293,,,,,38778,,false,,,"[""2da7cdc2-d752-491d-809d-d6864a626ec5""]",202510239349100861_public.xml
5a006cf4-63d8-4457-b087-8d527740cd9f,760211646,THE PINE LODGE FOUNDATION,2023-08-01,2024-07-31,1018 CRESTMONT PLACE LOOP,,MISSOURI CITY,TX,77489,7132605230,,,,1888908,2386199,0,,2426280,,,,,455958,,1,,,"[""4ddb6754-9678-49d8-aa4c-2bf54fb0245b"", ""926b4aea-1ed9-4896-b2e7-497cdbbe4d29"", ""da588c04-82b7-4995-b9ae-0bf604970ce7"", ""95293af3-d188-4041-aa5f-7103cf136b0e"", ""7be9c660-9440-4289-ad72-8cf6370d0a8f"", ""49689019-b296-43f8-8bcd-58bd84521cf1"", ""b9abcf04-7359-499d-8ec1-190c55d26129""]",202510239349100866_public.xml
