source_file,foundation_ein,person_name,title,compensation,benefits,other_compensation,hours_per_week,is_officer,is_director,is_trustee,is_key_employee
202520159349100122_public.xml,133050294,SABINA C MENSCHEL,DIRECTOR/ PART-TIME,0,0,0,0.00,,,,
202520159349100122_public.xml,133050294,CELENE A MENSCHEL,DIRECTOR/ PART-TIME,0,0,0,0.00,,,,
202520159349100122_public.xml,133050294,CHARIS M DRANT,DIRECTOR/ PART-TIME,0,0,0,0.00,,,,
202520159349100127_public.xml,208041146,CHARLES K GIFFORD,CO-TRUSTEE,0,,,1,,,,
202520159349100127_public.xml,208041146,ANNE D GIFFORD,CO-TRUSTEE,0,,,1,,,,
202520159349100127_public.xml,208041146,JESSICA GIFFORD NIGRELLI,CO-TRUSTEE,0,,,1,,,,
202520159349100127_public.xml,208041146,BANK OF AMERICA N A,AGENT FOR FIDUCIARY,47397,,,1,,,,
202520159349100127_public.xml,208041146,CHARLES K GIFFORD JR,CO-TRUSTEE,0,,,1,,,,
202520159349100127_public.xml,208041146,RAMSAY GIFFORD TRUSSELL,CO-TRUSTEE,0,,,1,,,,
202520159349100132_public.xml,561875423,Betty D Isaac,President,0,,,000.00,,,,
202520159349100132_public.xml,561875423,Julie D Carroll,Vice President,0,,,000.00,,,,
202520159349100132_public.xml,561875423,Billy M Price Jr,Director,0,,,000.00,,,,
202520159349100132_public.xml,561875423,Glenn Barger,Director,0,,,000.00,,,,
202520159349100152_public.xml,236743142,BRYN MAWR TRUST CO,CO-TRUSTEE,118932,0,0,2.00,,,,
202520159349100157_public.xml,133933347,JULIE RICCIARDI,TRUSTEE,0,0,0,0.50,,,,
202520159349100162_public.xml,386160330,THERESE M THORN,PRESIDENT,36000,0,0,20.00,,,,
202520159349100162_public.xml,386160330,JOCK S RUSSELL,VICE PRESIDE,30000,0,0,10.00,,,,
202520159349100162_public.xml,386160330,CAROL PILTZ HERMANN,SECRETARY-TR,30000,0,0,10.00,,,,
202520159349100162_public.xml,386160330,MARY JO ROSSON,TRUSTEE EMER,0,0,0,000.00,,,,
202520159349100167_public.xml,756196164,AMARILLO NATIONAL BANK ASSET MGMT DV,TRUSTEE,5958,0,0,1.00,,,,
202520159349100172_public.xml,882823643,MIRANDA SUN,SECRETARY,0,,,1,,,,
202520159349100172_public.xml,882823643,TRIPP MOYE,PRESIDENT,0,,,5,,,,
202520159349100172_public.xml,882823643,HAMISH BURT,DIRECTOR,0,,,1,,,,
202520159349100172_public.xml,882823643,LAWRENCE GUFFEY,MEMBER,0,,,1,,,,
202520159349100202_public.xml,571061131,ANITA G ZUCKER,DIRECTOR,0,0,0,0,,,,
202520159349100202_public.xml,571061131,JONATHAN M ZUCKER,DIRECTOR,0,0,0,0,,,,
202520159349100207_public.xml,357307014,GEORGE OHRSTROM,TRUSTEE,0,0,0,0.10,,,,
202520159349100207_public.xml,357307014,JESSICA SCHWARTZ,TRUSTEE,0,0,0,0.10,,,,
202520159349100207_public.xml,357307014,BARNABY MARSH,TRUSTEE,0,0,0,0.10,,,,
202520159349100212_public.xml,631055074,KENNETH E NIEMEYER,DIRECTOR/PRESIDENT,0,0,0,5.00,,,,
202520159349100212_public.xml,631055074,HERBERT J MALONE JR,DIRECTOR/CHAIRMAN,0,0,0,5.00,,,,
202520159349100212_public.xml,631055074,NEIL C JOHNSTON,DIRECTOR/VICE-PRESIDENT,0,0,0,5.00,,,,
202520159349100212_public.xml,631055074,NORMAN D PITMAN III,DIRECTOR/SEC/TREASURER,0,0,0,5.00,,,,
202520159349100212_public.xml,631055074,NEIL C JOHNSTON,DIRECTOR/ASSISTANT SECRETA,0,0,0,5.00,,,,
202520159349100217_public.xml,813978350,KENT FLOWERS,ADVISER,0,0,0,10.00,,,,
202520159349100222_public.xml,882872405,Brent Persinger,VP,0,0,0,2.00,,,,
202520159349100227_public.xml,237848282,WELLS FARGO BANK N A,TRUSTEE,22467,,,1,,,,
202520159349100232_public.xml,566035005,WELLS FARGO BANK N A,TRUSTEE,294,,,1,,,,
202520159349100252_public.xml,061194385,AMANDA JT RIEGEL,PRESIDENT/DIRECTOR,0,0,0,5.00,,,,
202520159349100252_public.xml,061194385,CHARLES AY THOMPSON,VICE PRESIDENT/DIRECTOR,0,0,0,5.00,,,,
202520159349100252_public.xml,061194385,JIM KALLMAN,TREASURER/DIRECTOR,0,0,0,5.00,,,,
202520159349100257_public.xml,416012065,ELIZABETH S DRISCOLL,DIRECTOR,0,0,0,1.00,,,,
202520159349100257_public.xml,416012065,JEFF RTOLZIN,SECRETARY/TREASURER,0,0,0,1.00,,,,
202520159349100257_public.xml,416012065,JOHN B DRISCOLL,DIRECTOR,0,0,0,1.00,,,,
202520159349100257_public.xml,416012065,MARGARET L DRISCOLL,DIRECTOR,0,0,0,1.00,,,,
202520159349100257_public.xml,416012065,WILLIAM L DRISCOLL,DIRECTOR,0,0,0,1.00,,,,
202520159349100257_public.xml,416012065,ELIZABETH D HLAVKA,PRESIDENT/DIRECTOR,0,0,0,1.00,,,,
202520159349100262_public.xml,010213987,KEVIN R ROBERT,DIRECTOR,0,0,0,2.00,,,,
202520159349100262_public.xml,010213987,LISA MORIN,DIRECTOR,0,0,0,2.00,,,,
202520159349100262_public.xml,010213987,DANA LANE,TREASURER,0,0,0,2.00,,,,
202520159349100262_public.xml,010213987,ERIC COTE,DIRECTOR,0,0,0,2.00,,,,
202520159349100262_public.xml,010213987,DANIEL BASTARCHE,DIRECTOR,0,0,0,2.00,,,,
202520159349100262_public.xml,010213987,RENEE O'NEIL,DIRECTOR,0,0,0,2.00,,,,
202520159349100262_public.xml,010213987,KIMBERLY D BOISVERT,EXECUTIVE DIRECTOR,91718,0,0,40.00,,,,
202520159349100262_public.xml,010213987,THEO CIAMPA,SECRETARY,0,0,0,2.00,,,,
202520159349100262_public.xml,010213987,JOHN BROCKINGTON,PRESIDENT,0,0,0,2.00,,,,
202520159349100262_public.xml,010213987,CHRISTINE GUAY,VICE PRESIDENT,0,0,0,2.00,,,,
202520159349100262_public.xml,010213987,MARY DANIS,DIRECTOR,0,0,0,2.00,,,,
202520159349100262_public.xml,010213987,ROLAND MICHAUD,ASST TREASURER,0,0,0,2.00,,,,
202520159349100262_public.xml,010213987,MEGHAN BRISTOL,FINANCE DIRECTOR,40305,0,0,15.00,,,,
202520159349100267_public.xml,521205924,FRANK LACY JR,PRESIDENT,0,0,0,0.20,,,,
202520159349100267_public.xml,521205924,RICHARD W CRITZ,SECRETARY,0,0,0,0.20,,,,
202520159349100267_public.xml,521205924,EDWARD S LACY,DIRECTOR,0,0,0,0.05,,,,
202520159349100267_public.xml,521205924,BRENT M LACY,DIRECTOR,0,0,0,0.05,,,,
202520159349100267_public.xml,521205924,FRANK M JAMES III,DIRECTOR,0,0,0,0.20,,,,
202520159349100267_public.xml,521205924,LACY JAMES,DIRECTOR,0,0,0,0.05,,,,
202520159349100267_public.xml,521205924,KIERRA JAMES,TREASURER,0,0,0,0.05,,,,
202520159349100267_public.xml,521205924,PATRICK CRITZ,DIRECTOR,0,0,0,0.05,,,,
202520159349100267_public.xml,521205924,MADELINE JAMES,DIRECTOR,0,0,0,0.05,,,,
202520159349100267_public.xml,521205924,TYLER CRITZ,DIRECTOR,0,0,0,0.05,,,,
202520159349100272_public.xml,954666745,MICHAEL SEEDMAN,PRESIDENT & DIRECTOR,0,0,0,0.50,,,,
202520159349100272_public.xml,954666745,ROBERTA SEEDMAN,SECRETARY/CFO & DIRECTOR,0,0,0,0.50,,,,
202520159349100272_public.xml,954666745,SIERA E SEEDMAN,DIRECTOR,0,0,0,0.50,,,,
202520159349100277_public.xml,466194488,LYNN S NICHOLAS,TRUSTEE,120000,0,0,20.00,,,,
202520159349100277_public.xml,466194488,DAVID O NICHOLAS,TRUSTEE,0,0,0,0.00,,,,
202520159349100277_public.xml,466194488,SUSAN NICHOLAS FASCIANO,TRUSTEE,0,0,0,0.00,,,,
202520159349100277_public.xml,466194488,NANCY J NICHOLAS,TRUSTEE,0,0,0,0.00,,,,
202520159349100282_public.xml,426295370,U S BANK N A,TRUSTEE,54622,,,40,,,,
202520159349100287_public.xml,656080716,DARRYL TOMPKINS,TRUSTEE,4829,0,0,2.00,,,,
202520159349100287_public.xml,656080716,ASH FISHER,TRUSTEE,4829,0,0,2.00,,,,
202520159349100292_public.xml,954621772,CARYLL SPRAGUE MINGST,TRUSTEE,0,0,0,1.00,,,,
202520159349100292_public.xml,954621772,CYNTHIA SPRAGUE CONNOLLY,TRUSTEE,0,0,0,1.00,,,,
202520159349100292_public.xml,954621772,ELIZABETH SPRAGUE DAY,TRUSTEE,0,0,0,1.00,,,,
202520159349100292_public.xml,954621772,CARYLL SPRAGUE KNAPP,TRUSTEE,0,0,0,1.00,,,,
202520159349100302_public.xml,522089611,Donald G Jackson,VP- Treasury & Tax,0,0,0,0.05,,,,
202520159349100307_public.xml,271393341,Steven G Neighbors,Co-Trustee,0,0,0,2.00,,,,
202520159349100307_public.xml,271393341,Edward D Ahrens,Co-Trustee,0,0,0,2.00,,,,
202520159349100307_public.xml,271393341,Christopher MacKenzie,Co-Trustee,0,0,0,2.00,,,,
202520159349100312_public.xml,237213940,Nancy Milliken,Trustee & Vice President,0,0,0,0.10,,,,
202520159349100312_public.xml,237213940,Justine VR Russell,Trustee & President,0,0,0,0.10,,,,
202520159349100312_public.xml,237213940,Betty Montgomery,Trustee,0,0,0,0.10,,,,
202520159349100312_public.xml,237213940,Thomas J Hamilton,Secretary & Treasurer,0,0,0,0.10,,,,
202520159349100312_public.xml,237213940,Maxwell S Milliken,Trustee,0,0,0,0.10,,,,
202520159349100312_public.xml,237213940,William Barnet,Trustee,0,0,0,0.10,,,,
202520159349100312_public.xml,237213940,Dorothy Josey,Trustee,0,0,0,0.10,,,,
202520159349100317_public.xml,562205579,MICHAEL BRADER-ARAJE,PRESIDENT/SECRETARY,0,0,0,5.00,,,,
202520159349100317_public.xml,562205579,LAURA BRADER-ARAJE,VICE PRESIDENT/TREASURER,0,0,0,2.00,,,,
202520159349100322_public.xml,016088406,KEYBANK N A,TRUSTEE,5222,,,1,,,,
202520159349100327_public.xml,272885140,AMARILLO NATIONAL BANK,TRUSTEE,73670,0,0,000.00,,,,
202520159349100332_public.xml,562242164,ALICE E TENNANT,CHAIR/PRES,0,0,0,4.00,,,,
202520159349100332_public.xml,562242164,JOAN FEAGAN,BOARD SECRET,0,0,0,1.00,,,,
202520159349100332_public.xml,562242164,WILLIAM J MILLER,BOARD MEMBER,0,0,0,1.00,,,,
202520159349100332_public.xml,562242164,SHANNON TENNANT,BOARD MEMBER,0,0,0,1.00,,,,
202520159349100332_public.xml,562242164,JAMES F HEMPHILL,BOARD MEMBER,0,0,0,1.00,,,,
202520159349100332_public.xml,562242164,DANE STAFFORD,BOARD MEMBER,0,0,0,1.00,,,,
202520159349100332_public.xml,562242164,JODI B HARRIS,BOARD MEMBER,0,0,0,1.00,,,,
202520159349100337_public.xml,956134481,US BANK N A,TRUSTEE,37469,,,1,,,,
202520159349100342_public.xml,942856207,JEANNE AUFMUTH,PRESIDENT,0,0,0,1.00,,,,
202520159349100342_public.xml,942856207,WAVERLEY AUFMUTH,"VICE PRES., TREASURER",30000,0,20,10.00,,,,
202520159349100347_public.xml,260080253,DONALD A ADAM,PRESIDENT,0,0,0,000.00,,,,
202520159349100347_public.xml,260080253,DONNA J ADAM,"VP, SEC, TRE",0,0,0,000.00,,,,
202520159349100347_public.xml,260080253,STEPHANIE A MALECHEK,VICE PRESIDE,0,0,0,000.00,,,,
202520159349100347_public.xml,260080253,STEVEN BRADLEY ADAM,VICE PRESIDE,0,0,0,000.00,,,,
202520159349100352_public.xml,133757928,DIANA F T HASKELL,TRUSTEE,8000,0,0,1.00,,,,
202520159349100352_public.xml,133757928,JOHN H F HASKELL JR,MANAGER,0,0,0,0.00,,,,
202520159349100357_public.xml,650793857,MICHAEL DISCAVAGE,PRESIDENT/TREASURER,0,0,0,10.00,,,,
202520159349100357_public.xml,650793857,RACHEL M DISCAVAGE,DIRECTOR,0,0,0,0.00,,,,
202520159349100357_public.xml,650793857,KRISTEN E DISCAVAGE,DIRECTOR,0,0,0,0.00,,,,
202520159349100362_public.xml,832157154,BETH LEVY,PRESIDENT,0,0,0,0.00,,,,
202520159349100362_public.xml,832157154,GREG LEVY,VICE PRESIDENT,0,0,0,0.00,,,,
202520159349100362_public.xml,832157154,DINA SHNIDERMAN,SECRETARY,0,0,0,0.00,,,,
202520159349100367_public.xml,465762461,CYNTHIA J CHERICO,PRES,0,0,0,5.00,,,,
202520159349100367_public.xml,465762461,ANTHOYN CERNIGLIA,V.P,0,0,0,0.00,,,,
202520159349100367_public.xml,465762461,DOMINICK CHERICO,SECRETARY,0,0,0,0.00,,,,
202520159349100367_public.xml,465762461,ANN MARIE PULITI,TREASURER,0,0,0,0.00,,,,
202520159349100402_public.xml,203163711,CYNTHIA L BUNCH,PRESIDENT/TR,0,0,0,1.00,,,,
202520159349100402_public.xml,203163711,CHARLES A FUNK,DIRECTOR,0,0,0,1.00,,,,
202520159349100402_public.xml,203163711,KATHY J SERGI,DIRECTOR,0,0,0,1.00,,,,
202520159349100402_public.xml,203163711,LIEF G GOODSON,DIRECTOR,0,0,0,1.00,,,,
202520159349100402_public.xml,203163711,NILA C WATKINS,DIRECTOR,0,0,0,1.00,,,,
202520159349100402_public.xml,203163711,OMAR GARCIA,OFFICER,0,0,0,1.00,,,,
202520159349100407_public.xml,046054630,CHURCHILL FRANKLIN,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,GAYLE SMALLEY,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,MARY-ELLEN EFFEREN,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,BRADLEY K SHARP,TREASURER,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,PATIE BERKMAN,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,KATHLEEN CARTER COLANTONIO,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,NICHOLAS D BRANDT,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,ANITA LICHTBLAU,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,MICHELE M MORRIS,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,VICTOR LEE,PRESIDENT,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,AMY WORTH,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,LAURA TOWVIM,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,KATE CARPENTER BERNIER,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,CARLINE M DUROCHER,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,JENNY KLEIN-SOSA,DIRECTOR,0,0,0,0.30,,,,
202520159349100407_public.xml,046054630,BALRAJ KALSI,DIRECTOR,0,0,0,0.30,,,,
202520159349100412_public.xml,846020561,WELLS FARGO BANK N A,TRUSTEE,11960,,,1,,,,
202520159349100417_public.xml,232267540,JOHN E SMUCKER II,TRUSTEE,0,0,0,1.00,,,,
202520159349100422_public.xml,367090566,HOWARD GOLD,Trustee,0,,,1.00,,,,
202520159349100422_public.xml,367090566,MINDI GOLD,Trustee,0,,,1.00,,,,
202520159349100422_public.xml,367090566,ADAM BERMAN,Trustee,0,,,1.00,,,,
202520159349100422_public.xml,367090566,MELISSA J BERMAN,Trustee,0,,,1.00,,,,
202520159349100427_public.xml,566036239,WELLS FARGO BANK N A,TRUSTEE,708,,,1,,,,
202520159349100432_public.xml,236244946,WELLS FARGO BANK N A,TRUSTEE,5918,,,1,,,,
202520159349100437_public.xml,236681110,WELLS FARGO BANK N A,TRUSTEE,8471,,,1,,,,
202520159349100442_public.xml,842772495,RENEE KIMBRELL,OFFICER,0,0,0,20.00,,,,
202520159349100452_public.xml,751171741,EDWARD L PROTZ,PRESIDENT/DIR,32500,0,0,8.00,,,,
202520159349100452_public.xml,751171741,G WILLIAM RIDER,V-PRES/TREA/DIR,32500,0,0,6.00,,,,
202520159349100452_public.xml,751171741,ROBERT L MOODY JR,SECRETARY/DIR,32500,0,0,3.00,,,,
202520159349100452_public.xml,751171741,BETTY MASSEY,EXECUTIVE DIRECTOR,176018,18475,9908,40.00,,,,
202520159349100457_public.xml,133973868,HANS LI,"PRESIDENT, DIRECTOR",0,0,0,2.00,,,,
202520159349100457_public.xml,133973868,CARINA COURTRIGHT,DIRECTOR,0,0,0,1.00,,,,
202520159349100457_public.xml,133973868,MOLLY MCBRIDE,DIRECTOR,0,0,0,1.00,,,,
202520159349100457_public.xml,133973868,VICTORIA MEYERS,DIRECTOR,0,0,0,1.00,,,,
202520159349100457_public.xml,133973868,JENNIFER KOUVANT,DIRECTOR,0,0,0,2.00,,,,
202520159349100462_public.xml,136903968,Gary Kevin,Trustee,0,,,0,,,,
202520159349100462_public.xml,136903968,Stuart R Kayne,Trustee,0,,,0,,,,
202520159349100467_public.xml,363988367,SUSAN M MORRISON ROBERTS,"VICE-PRESIDENT, DIRECTOR",0,0,0,2.00,,,,
202520159349100467_public.xml,363988367,GRETCHEN ROBERTS,"PRESIDENT, DIRECTOR",0,0,0,10.00,,,,
202520159349100467_public.xml,363988367,SCOTT KUMMER,"TREASURER, DIRECTOR",0,0,0,2.00,,,,
202520159349100467_public.xml,363988367,SIDNEY A REITZ,"SECRETARY, DIRECTOR",0,0,0,2.00,,,,
202520159349100472_public.xml,742254030,WELLS FARGO BANK N A,TRUSTEE,26661,,,1,,,,
202520159349100502_public.xml,261572332,L SPENCER WELLS,PRES/TREASUR,0,0,0,5.00,,,,
202520159349100502_public.xml,261572332,ALEXANDRA WELLS,DIRECTOR,0,0,0,2.00,,,,
202520159349100507_public.xml,454015653,JOEL F GEMUNDER,CEO,0,0,0,1.000,,,,
202520159349100507_public.xml,454015653,DAVID A GEMUNDER,EXECUTIVE DIRECTOR,326971,60829,8172,30.000,,,,
202520159349100552_public.xml,883389236,MATTHEW RONSHAUSEN,PRESIDENT,0,0,0,000.00,,,,
202520159349100552_public.xml,883389236,ALISHA RONSHOUSEN,VICE PRESIDE,0,0,0,000.00,,,,
202520159349100552_public.xml,883389236,MICHAEL FELIZ,TREASURER,0,0,0,000.00,,,,
202520159349100557_public.xml,541291449,JOSEPH N WEBB JR,DIRECTOR,0,0,0,000.00,,,,
202520159349100557_public.xml,541291449,JARRATT B WEBB,DIRECTOR,0,0,0,000.00,,,,
202520159349100557_public.xml,541291449,MICHAEL N NAIRN,DIRECTOR,0,0,0,000.00,,,,
202520159349100562_public.xml,953169713,ANDREW LYON PHD,CHAIRMAN,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR JEFFREY JOHNSTON,VICE CHAIRMAN,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,JACQUELINE DORRANCE-TOMLINSON,SECRETARY,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,LYNN RAHN,TREASURER,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR DEBORAH WUTTKE,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,STEVEN PIZULA,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,KRISTEN MONSON,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR JANE BUCHAN,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR KARL MUELLER,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR JASON SHEAR,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR KENT HILL,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,HEATHER HAWORTH,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR ANNE MCNEIL,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR KIM ORTH,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR PHIL LEDUC,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,SHLOMI NACHMAN,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR SUSAN WENTE,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR ANNALIESE FRANZ,DIRECTOR,0,0,0,1.00,,,,
202520159349100562_public.xml,953169713,DR ANNE HULTGREN,EXECUTIVE DIRECTOR,464400,115116,0,40.00,,,,
202520159349100567_public.xml,351528135,ERICA DEKKO,DIRECTOR & SECRETARY,0,0,0,2.000,,,,
202520159349100567_public.xml,351528135,CE DEKKO,CHAIRMAN,0,0,0,1.000,,,,
202520159349100567_public.xml,351528135,PHIL SALSBERY,VICE-CHAIRMAN,0,0,0,1.000,,,,
202520159349100567_public.xml,351528135,THOMAS LEEDY,PRESIDENT,205096,54323,0,40.000,,,,
202520159349100602_public.xml,222779689,ERNEST E DENBY,TRUSTEE,0,0,0,1.00,,,,
202520159349100602_public.xml,222779689,DIANE S DENBY,TRUSTEE,0,0,0,1.00,,,,
202520159349100607_public.xml,862216024,Jeremie Prete,President,0,0,0,0.00,,,,
202520159349100612_public.xml,474442570,CAROL DAVIS,TRUSTEE AND PRESIDENT,0,0,0,0.50,,,,
202520159349100612_public.xml,474442570,JOEL I MARCUS,TRUSTEE AND TREASURER,0,0,0,0.50,,,,
202520159349100612_public.xml,474442570,JACOB MARGOLIS,TRUSTEE,0,0,0,0.75,,,,
202520159349100612_public.xml,474442570,LEILA MARGOLIS,TRUSTEE,0,0,0,0.75,,,,
202520159349100612_public.xml,474442570,KATHERINE MALONE,TRUSTEE,0,0,0,0.50,,,,
202520159349100612_public.xml,474442570,MICHAEL MCGINNIS,TRUSTEE,0,0,0,0.50,,,,
202520159349100617_public.xml,223696348,ANN BENSON,PRESIDENT,0,,,1,,,,
202520159349100617_public.xml,223696348,RYAN D BENSON,VICE PRESIDENT,0,,,1,,,,
202520159349100617_public.xml,223696348,SAMANTHA SULLIVAN,SECRETARY,0,,,1,,,,
202520159349100617_public.xml,223696348,ROBERT BENSON,TREASURER,0,,,1,,,,
202520159349100702_public.xml,923251636,JAY W CHRISTOPHER,PRESIDENT,0,0,0,000.00,,,,
202520159349100702_public.xml,923251636,ERIKA LUSTHOFF,SECRETARY,0,0,0,000.00,,,,
202520159349100702_public.xml,923251636,ELLEN ODOM,TREASURER,0,0,0,000.00,,,,
202520159349100702_public.xml,923251636,STEVE SCHMITT,VICE PRESIDE,0,0,0,000.00,,,,
202520159349100707_public.xml,832204872,MONICA NOBLE,DIRECTOR TREASURER,0,0,0,25.00,,,,
202520159349100707_public.xml,832204872,KIMBERLY NOBLE,DIRECTOR AND PRESIDENT,0,0,0,12.00,,,,
202520159349100712_public.xml,881749850,STEPHEN J SZAPOR,DIRECTOR,0,0,0,000.00,,,,
202520159349100717_public.xml,236244634,WELLS FARGO BANK N A,TRUSTEE,9650,,,1,,,,
202520159349100722_public.xml,336211470,CATHERINE CONHEIM,TRUSTEE,0,0,0,10.00,,,,
202520159349100752_public.xml,133030314,ROBERTA ABRAMS,PRESIDENT,0,0,0,2.00,,,,
202520159349100752_public.xml,133030314,MATTHEW ABRAMS,TREASURER,0,0,0,1.00,,,,
202520159349100757_public.xml,566036456,WELLS FARGO BANK N A,TRUSTEE,133485,,,1,,,,
202520159349100762_public.xml,236704181,WELLS FARGO BANK N A,TRUSTEE,21211,,,1,,,,
202520159349100802_public.xml,236244370,WELLS FARGO BANK N A,TRUSTEE,12434,,,1,,,,
202520159349100807_public.xml,873964337,FEIXUE HAN,CEO,0,,,2.000,,,,
202520159349100807_public.xml,873964337,ANDREA HAN,CFO,0,,,2.000,,,,
202520159349100852_public.xml,236480068,WELLS FARGO BANK N A,TRUSTEE,12431,,,1,,,,
202520159349100857_public.xml,566066887,WELLS FARGO BANK N A,TRUSTEE,4535,,,1,,,,
202520159349100862_public.xml,236406881,WELLS FARGO BANK N A,TRUSTEE,7849,,,1,,,,
202520159349100867_public.xml,872279906,XIAOXIANG FAN,CEO,0,,,2.000,,,,
202520159349100867_public.xml,872279906,YILING MIN,Treasurer,0,,,2.000,,,,
202520159349100867_public.xml,872279906,JUSTIN YANG,Secretary,0,,,2.000,,,,
202520159349100902_public.xml,566036576,WELLS FARGO BANK N A,TRUSTEE,401,,,1,,,,
202520159349100907_public.xml,566036485,WELLS FARGO BANK N A,TRUSTEE,53586,,,1,,,,
202520159349100912_public.xml,436362504,UMB BANK,TRUSTEE,9607,,,2,,,,
202520159349100952_public.xml,566036483,WELLS FARGO BANK N A,TRUSTEE,39086,,,1,,,,
202520159349101002_public.xml,586026952,WELLS FARGO BANK N A,TRUSTEE,35969,,,1,,,,
202520159349101052_public.xml,566036484,WELLS FARGO BANK N A,TRUSTEE,29604,,,1,,,,
202520159349101057_public.xml,266160776,WINTRUST PRIVATE TRUST COMPANY NA,TRUSTEE,15335,0,0,0.15,,,,
202520159349101062_public.xml,881396941,TAMARA M CORBIN,PRESIDENT,0,0,0,2.00,,,,
202520159349101062_public.xml,881396941,OLES GORDEEV,CFO,0,0,0,2.00,,,,
202520159349101062_public.xml,881396941,JP NAVARRO,SECRETARY,0,0,0,2.00,,,,
202520159349101062_public.xml,881396941,WIL KIESEL,EXECUTIVE VICE PRESIDENT,0,0,0,2.00,,,,
202520169349100002_public.xml,566060644,PAMELA MILLS TURNER,PRES/DIRECTOR,0,0,0,0.00,,,,
202520169349100002_public.xml,566060644,JAMES W TURNER,VP/DIRECTOR,0,0,0,0.00,,,,
202520169349100002_public.xml,566060644,BRIAN MILLS TURNER,DIRECTOR,0,0,0,0.00,,,,
202520169349100002_public.xml,566060644,ROBIN TURNER OSWALD,DIRECTOR,0,0,0,0.00,,,,
202520169349100007_public.xml,832204872,MONICA NOBLE,DIRECTOR TREASURER,0,0,0,25.00,,,,
202520169349100007_public.xml,832204872,KIMBERLY NOBLE,DIRECTOR AND PRESIDENT,0,0,0,12.00,,,,
202520169349100012_public.xml,223830407,JOSEPH T AFFLITTO JR,TRUSTEE,0,0,0,1.00,,,,
202520169349100012_public.xml,223830407,JOSEPH T AFFLITTO SR,TRUSTEE,0,0,0,1.00,,,,
202520169349100012_public.xml,223830407,ELEANOR AFFLITTO,TRUSTEE,0,0,0,1.00,,,,
202520169349100102_public.xml,593569084,C DAVID FONVIELLE,DIRECTOR,0,0,0,000.00,,,,
202520169349100102_public.xml,593569084,DEBORAH K FONVIELLE,"V-P, SEC-TRE",0,0,0,000.00,,,,
202520169349100102_public.xml,593569084,C CAULLEY SOTO,"PRESIDENT, D",0,0,0,000.00,,,,
202520169349100102_public.xml,593569084,JORDAN FONVIELLE ANTOHI,DIRECTOR,0,0,0,000.00,,,,
202520169349100102_public.xml,593569084,JOSEPH C SOTO,DIRECTOR,0,0,0,000.00,,,,
202520169349100102_public.xml,593569084,ANDREI ANTOHI,DIRECTOR,0,0,0,000.00,,,,
202520169349100107_public.xml,226064734,ROY H AIBEL,PRESIDENT,0,0,0,0.00,,,,
202520169349100107_public.xml,226064734,JOHN AIBEL,TREASURER,0,0,0,0.00,,,,
202520169349100112_public.xml,831151610,FRANK DIMINO,PRESIDENT,0,0,0,1.00,,,,
202520169349100112_public.xml,831151610,DARREN BARDELL,EXECUTIVE DIRECTOR,0,0,0,30.00,,,,
202520169349100112_public.xml,831151610,WENDY BALCH,"TREASURER, SECRETARY",0,0,0,30.00,,,,
202520169349100117_public.xml,833232805,VICKI INGHAM,PRESIDENT,0,0,0,1.00,,,,
